date,baseline_return,cum_return
2022-04-20,-0.08108955049580123,7.699636777784371
2022-04-27,-0.016227224411463025,7.574693043904509
2022-05-04,-0.4001730851676336,4.543504759327428
2022-05-11,-0.010052279427438252,4.497832179906773
2022-05-18,0.01740436453209361,4.5761140907700515
2022-05-25,-0.05799757197367358,4.310710584430874
2022-06-01,0.0004788177156586818,4.3127746290257765
2022-06-08,-0.21093396323701785,3.4030639839773102
2022-06-15,-0.0728836134221688,3.1550363841182025
2022-06-22,0.04142669269590639,3.285739106847471
2022-06-29,0.0498108464390515,3.449404552937436
2022-07-06,-0.03518797174062481,3.328027003006691
2022-07-13,0.17597150136146603,3.9136649112972783
2022-07-20,0.026802046318131552,4.018559139523514
2022-07-27,0.02061317412891209,4.101394398813844
2022-08-03,0.08611439068228106,4.454583478415419
2022-08-10,-0.053099250943630355,4.218048432445689
2022-08-17,-0.1051052495075403,3.774709399518595
2022-08-24,-0.07589827641745328,3.4882154621183736
2022-08-31,0.027845530762786265,3.5853466730760175
2022-09-07,-0.0005230755374300786,3.583471265938125
2022-09-14,-0.09298323797842598,3.250268504428549
2022-09-21,0.04043288389461756,3.3816862334944404
2022-09-28,0.02213797261075209,3.4565499107096973
2022-10-05,-0.08323010743051808,3.1688608903023816
2022-10-12,-0.03767903640887464,3.0494612654420195
2022-10-19,0.0955473099290273,3.3408290860877723
2022-10-26,0.03018075788798085,3.441657839880112
2022-11-02,-0.2559503888750783,2.5607641773878353
2022-11-09,0.0964700601789061,2.807801251684427
2022-11-16,0.018614209720026767,2.8600662530354346
2022-11-23,0.03150415735551597,2.950170230318264
2022-11-30,-0.046229528638270755,2.813785251167992
2022-12-07,0.007624972552812229,2.8352402864776556
2022-12-14,-0.12325258781465712,2.485789584092915
2022-12-21,-0.032243475195357744,2.4056390892973365
2022-12-28,0.0972585896685909,2.639608154374029
2023-01-04,0.13214367181879763,2.9884156680558527
2023-01-11,0.0650859803543647,3.1829196315176116
2023-01-18,0.21710319446245488,3.873941651237345
2023-01-25,0.07363919149453997,4.159215582331486
2023-02-01,-0.018309331786404363,4.083063124263395
2023-02-08,0.003828307034457446,4.098694343544146
2023-02-15,-0.0026674728221444707,4.087761187776465
2023-02-22,-0.05223488791222519,3.874237440321017
2023-03-01,-0.1488747764446594,3.297461207499696
2023-03-08,0.0795819714979052,3.5598796713303846
2023-03-15,0.061562641860653064,3.7790352686035162
2023-03-22,0.019097554217200913,3.8512055995343863
2023-03-29,0.008046210159573975,3.882193209155968
2023-04-05,0.006261998857735941,3.906503498597213
2023-04-12,0.003657239883177011,3.920790518996054
2023-04-19,-0.057786351910741,3.694222338297051
2023-04-26,0.008277848237411805,3.7248025501687305
2023-05-03,-0.09279581187157701,3.3791564734645028
2023-05-10,0.015671353672121486,3.4321124296736043
2023-05-17,-0.04936522711223114,3.2626854201080553
2023-05-24,0.010861869189548071,3.298124282347915
2023-05-31,-0.08518766030261145,3.0171647913474664
2023-06-07,-0.15351352075139274,2.553989201540576
2023-06-14,0.19115583620005175,3.0421991430069673
2023-06-21,-0.037895085152830375,2.9269147474308506
2023-06-28,0.0765248051541084,3.1508963281806825
2023-07-05,-0.0008310771515174049,3.1482776902355316
2023-07-12,0.07010238313698028,3.36897945909803
2023-07-19,-0.016815501894695033,3.3123283786203785
2023-07-26,-0.032200840504922904,3.205668620800494
2023-08-02,3.953852591551479e-05,3.205795368212334
2023-08-09,-0.09161576682840918,2.9120939672585986
2023-08-16,-0.035234201018001496,2.8094886630328997
2023-08-23,-0.02033847518926086,2.7523479475652954
2023-08-30,-0.0479558199850166,2.620356844855724
2023-09-06,-0.03294434772102747,2.5340308978056227
2023-09-13,0.06683944754409316,2.703404123074613
2023-09-20,-0.013099344585681941,2.6679913009121052
2023-09-27,0.042103310324596376,2.7803225665977314
2023-10-04,-0.050015906335993746,2.6412622135229293
2023-10-11,0.017813453532809193,2.688312215231485
2023-10-18,0.22285805927568375,3.2874242582450877
2023-10-25,0.08304514480809606,3.5604288818166987
2023-11-01,0.07849558966269025,3.8399068463469734
2023-11-08,0.07689374895007069,4.135171679381635
2023-11-15,-0.05922612256383486,3.8902614946760794
2023-11-22,0.0018972839917233888,3.897642425533546
2023-11-29,0.10089959362288427,4.2909129623571935
2023-12-06,0.055584634200104066,4.529421789754303
2023-12-13,-0.02257108563987887,4.427187822638626
2023-12-20,0.13740317668419186,5.035497493246743
2023-12-27,-0.0318092622228245,4.875322033061682
2024-01-03,0.0364879255117083,5.053212420249627
2024-01-10,-0.039471763475208775,4.853753214807547
2024-01-17,-0.11124491175990439,4.313797866721929
2024-01-24,0.034560963782551093,4.462886878558951
2024-01-31,0.05907916872414649,4.726550525454115
2024-02-07,0.11741611660834124,5.281523733106052
2024-02-14,-0.014923857221706343,5.202703027000124
2024-02-21,0.13354988065258205,5.897523395326819
2024-02-28,0.11722039925026943,6.588833442314833
2024-03-06,0.1300004878871821,7.445385004423143
2024-03-13,-0.09876520277320065,6.710040044736743
2024-03-20,0.046961018030808974,7.025150356265075
2024-03-27,-0.09621318725791608,6.3492382495227275
2024-04-03,0.03584003519761192,6.576795171863646
2024-04-10,-0.23490469769982264,5.031875090183363
2024-04-17,0.09700354431584919,5.519984808485783
2024-04-24,-0.08377645538880282,5.0575400474308045
2024-05-01,0.047771159666730664,5.299144600557506
2024-05-08,0.047356551091625426,5.550093812575718
2024-05-15,0.06753148618432686,5.924899896201393
2024-05-22,0.011924994452064764,5.995554294592633
2024-05-29,0.01450241113840686,6.082504287975457
2024-06-05,-0.12679284474951028,5.311286266101955
2024-06-12,-0.12964247795221948,4.6227179534509055
2024-06-19,-0.007209838003636936,4.58938890587002
2024-06-26,-0.05742258859698642,4.325854314816672
2024-07-03,-0.05417785358090656,4.091488813136201
2024-07-10,0.14787278033563536,4.6965086396468
2024-07-17,0.0009678354158133035,4.701054087038924
2024-07-24,-0.05732835423562671,4.431550393056316
2024-07-31,-0.20521964633703554,3.5221091886685483
2024-08-07,0.07568051563706026,3.788664228197012
2024-08-14,0.031331565924338285,3.907369011227949
2024-08-21,-0.03260423072118463,3.7799722504730657
2024-08-28,-0.04943455658353115,3.5931109983728775
2024-09-04,0.021464214538979072,3.670234303704319
2024-09-11,0.05062741466272813,3.8560487777073265
2024-09-18,0.09916683417867503,4.238440927431112
2024-09-25,-0.04561739152990731,4.045094308168104
2024-10-02,0.0018327522163720765,4.052507963726834
2024-10-09,0.0918854203305092,4.42487436136661
2024-10-16,-0.026352130786484445,4.308269493482116
2024-10-23,0.015308175856624482,4.3742212405260705
2024-10-30,0.021520020608241302,4.468354571767199
2024-11-06,0.3044037996634638,5.8285386816567435
2024-11-13,0.030459301588036627,6.006071899178863
2024-11-20,0.08263776098666675,6.502400233251941
2024-11-27,0.1849626217078542,7.705101227787982
2024-12-04,-0.029366594380864235,7.478828645368034
2024-12-11,-0.09069377535096021,6.800545440316699
2024-12-18,-0.001801521590972457,6.788294110875579
2024-12-25,-0.030433670062575087,6.58170140761747
2025-01-01,-0.0033279485522798883,6.559797843946451
2025-01-08,0.07507020907082447,7.052243239553854
2025-01-15,-0.03700227114002881,6.791294223058447
2025-01-22,-0.1080292414047499,6.057635859984982
2025-01-29,-0.16593207839326865,5.052479751588079
2025-02-05,0.013640751569487951,5.12139937268936
2025-02-12,-0.04094457620853155,4.911705845779955
2025-02-19,-0.13689416332868362,4.239321983505303
2025-02-26,0.0009210047497791515,4.243226419187955
2025-03-05,-0.11576112339567425,3.7520257620805535
2025-03-12,0.03286583741731237,3.8753392307626604
2025-03-19,-0.0041798645494332595,3.859140837694967
2025-03-26,-0.10498783683506038,3.45397798910353
2025-04-02,-0.035336809536264634,3.331925426760128
2025-04-09,-0.018554791239407387,3.2701022460413207
2025-04-16,0.18136594965819924,3.863187445374015
2025-04-23,0.00492087714404337,3.8821977161771115
2025-04-30,-0.014199765515516737,3.827071418922522
2025-05-07,0.24178260837717763,4.752390729035356
2025-05-14,-0.008338034635189069,4.712765130536707
2025-05-21,-0.03201548484922412,4.561883669902057
2025-05-28,-0.1051663921689556,4.082126822843983
2025-06-04,0.06516576655293731,4.348141746420917
2025-06-11,-0.11538411101483573,3.8464352764436445
2025-06-18,-0.025159918099655496,3.749659279912697
2025-06-25,0.04671333315554817,3.924818363075052
2025-07-02,0.0310144297462549,4.046544366463454
2025-07-09,0.19615279978839956,4.840285373413236
2025-07-16,0.03601062584712388,5.014587078988526
2025-07-23,-0.046756408311999904,4.7801229980072595
2025-07-30,-0.07743192018287626,4.40998889556123
